GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q4CAQ9	thiG	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4CAQ9	thiG	involved_in	GO:0009228	thiamine biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0784	165597	UniProt		P
UniProtKB	Q4CAQ9	thiG	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4CAQ9	thiG	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4CAQ9	thiG	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	165597	UniProt		C
UniProtKB	Q4CAQ9	thiG	enables	GO:1990107	thiazole synthase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:26297	165597	RHEA		F
UniProtKB	Q4CAQ9	thiG	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000088053	165597	UniProt		C
UniProtKB	Q4CAQ9	thiG	involved_in	GO:0009228	thiamine biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000088053	165597	UniProt		P
UniProtKB	Q4CAQ9	thiG	enables	GO:0016783	sulfurtransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000088053	165597	UniProt		F
UniProtKB	Q4CAQ9	thiG	involved_in	GO:0009229	thiamine diphosphate biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00060	165597	UniProt		P
UniProtKB	Q4CAR1	psaK	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR035982	165597	InterPro		C
UniProtKB	Q4CAR1	psaK	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR017492|InterPro:IPR035982|InterPro:IPR037101	165597	InterPro		P
UniProtKB	Q4CAR1	psaK	located_in	GO:0042651	thylakoid membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017492|InterPro:IPR037101	165597	InterPro		C
UniProtKB	Q4CAR1	psaK	part_of	GO:0009522	photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR017492|InterPro:IPR035982|InterPro:IPR037101	165597	InterPro		C
UniProtKB	Q4CAR1	psaK	involved_in	GO:0015979	photosynthesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	165597	UniProt		P
UniProtKB	Q4CAR1	psaK	located_in	GO:0009579	thylakoid	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0793	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	part_of	GO:0009522	photosystem I	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	located_in	GO:0031676	plasma membrane-derived thylakoid membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0045	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAR1	psaK	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000063663	165597	UniProt		P
UniProtKB	Q4CAR1	psaK	located_in	GO:0042651	thylakoid membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000063663	165597	UniProt		C
UniProtKB	Q4CAR2	CwatDRAFT_6087	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAR2	CwatDRAFT_6087	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAR4	CwatDRAFT_6676	enables	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004294	165597	InterPro		F
UniProtKB	Q4CAR4	CwatDRAFT_6676	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4CAR4	CwatDRAFT_6676	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4CAR4	CwatDRAFT_6676	enables	GO:0051213	dioxygenase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0223	165597	UniProt		F
UniProtKB	Q4CAR7	CwatDRAFT_6679	involved_in	GO:0016310	phosphorylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004358	165597	InterPro		P
UniProtKB	Q4CAR7	CwatDRAFT_6679	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001789	165597	InterPro		P
UniProtKB	Q4CAR7	CwatDRAFT_6679	involved_in	GO:0007165	signal transduction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003661|InterPro:IPR036097	165597	InterPro		P
UniProtKB	Q4CAR7	CwatDRAFT_6679	enables	GO:0016772	transferase activity, transferring phosphorus-containing groups	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004358	165597	InterPro		F
UniProtKB	Q4CAR7	CwatDRAFT_6679	enables	GO:0000155	phosphorelay sensor kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003661|InterPro:IPR036097	165597	InterPro		F
UniProtKB	Q4CAR7	CwatDRAFT_6679	enables	GO:0016301	kinase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		F
UniProtKB	Q4CAR7	CwatDRAFT_6679	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4CAR7	CwatDRAFT_6679	involved_in	GO:0016310	phosphorylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		P
UniProtKB	Q4CAR8	CwatDRAFT_6680	enables	GO:0016779	nucleotidyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001538	165597	InterPro		F
UniProtKB	Q4CAR8	CwatDRAFT_6680	involved_in	GO:0005976	polysaccharide metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001538	165597	InterPro		P
UniProtKB	Q4CAR8	CwatDRAFT_6680	enables	GO:0016853	isomerase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0413	165597	UniProt		F
UniProtKB	Q4CAS3	CwatDRAFT_6079	enables	GO:0016757	glycosyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001296	165597	InterPro		F
UniProtKB	Q4CAS4	CwatDRAFT_6078	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4CAS5	CwatDRAFT_6077	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAS5	CwatDRAFT_6077	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAS8	CwatDRAFT_6685	enables	GO:0004519	endonuclease activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4CAS8	CwatDRAFT_6685	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4CAS8	CwatDRAFT_6685	enables	GO:0004519	endonuclease activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	165597	UniProt		F
UniProtKB	Q4CAS8	CwatDRAFT_6685	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4CAS8	CwatDRAFT_6685	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4CAS9	CwatDRAFT_6076	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4CAS9	CwatDRAFT_6076	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAS9	CwatDRAFT_6076	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002313|InterPro:IPR004364|InterPro:IPR018149|InterPro:IPR034762	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018149	165597	InterPro		C
UniProtKB	Q4CAT1	lysS	involved_in	GO:0006430	lysyl-tRNA aminoacylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002313|InterPro:IPR018149|InterPro:IPR034762	165597	InterPro		P
UniProtKB	Q4CAT1	lysS	involved_in	GO:0006418	tRNA aminoacylation for protein translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004364	165597	InterPro		P
UniProtKB	Q4CAT1	lysS	enables	GO:0004812	aminoacyl-tRNA ligase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004364	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	enables	GO:0004824	lysine-tRNA ligase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002313|InterPro:IPR018149|InterPro:IPR034762	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	enables	GO:0000166	nucleotide binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004364|InterPro:IPR018149|InterPro:IPR044136	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004365	165597	InterPro		F
UniProtKB	Q4CAT1	lysS	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4CAT1	lysS	enables	GO:0004812	aminoacyl-tRNA ligase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0030	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	enables	GO:0000166	nucleotide binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	enables	GO:0016874	ligase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0436	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	involved_in	GO:0006412	translation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0648	165597	UniProt		P
UniProtKB	Q4CAT1	lysS	enables	GO:0004824	lysine-tRNA ligase activity	ECO:0000501	IEA	GO_REF:0000003	EC:6.1.1.6	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	165597	UniProt		C
UniProtKB	Q4CAT1	lysS	enables	GO:0004824	lysine-tRNA ligase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:20792	165597	RHEA		F
UniProtKB	Q4CAT1	lysS	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083062	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083062	165597	UniProt		C
UniProtKB	Q4CAT1	lysS	involved_in	GO:0006430	lysyl-tRNA aminoacylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083062	165597	UniProt		P
UniProtKB	Q4CAT1	lysS	enables	GO:0004824	lysine-tRNA ligase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083062	165597	UniProt		F
UniProtKB	Q4CAT1	lysS	enables	GO:0000287	magnesium ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083062	165597	UniProt		F
UniProtKB	Q4CAT2	CwatDRAFT_6687	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAT2	CwatDRAFT_6687	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAT2	CwatDRAFT_6687	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4CAT3	CwatDRAFT_6073	enables	GO:0015297	antiporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002528	165597	InterPro		F
UniProtKB	Q4CAT3	CwatDRAFT_6073	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002528	165597	InterPro		C
UniProtKB	Q4CAT3	CwatDRAFT_6073	enables	GO:0042910	xenobiotic transmembrane transporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002528	165597	InterPro		F
UniProtKB	Q4CAT3	CwatDRAFT_6073	involved_in	GO:0055085	transmembrane transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002528	165597	InterPro		P
UniProtKB	Q4CAT3	CwatDRAFT_6073	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAT3	CwatDRAFT_6073	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAT3	CwatDRAFT_6073	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAT3	CwatDRAFT_6073	involved_in	GO:0042908	xenobiotic transport	ECO:0000366	IEA	GO_REF:0000108	GO:0042910	165597	GOC		P
UniProtKB	Q4CAT3	CwatDRAFT_6073	located_in	GO:0110165	cellular anatomical entity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025337	165597	UniProt		C
UniProtKB	Q4CAT4	CwatDRAFT_6688	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006638|InterPro:IPR007197	165597	InterPro		F
UniProtKB	Q4CAT4	CwatDRAFT_6688	enables	GO:0051536	iron-sulfur cluster binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006638|InterPro:IPR007197	165597	InterPro		F
UniProtKB	Q4CAT5	CwatDRAFT_6072	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAT5	CwatDRAFT_6072	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAT6	CwatDRAFT_6689	enables	GO:0016746	acyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002123	165597	InterPro		F
UniProtKB	Q4CAT6	CwatDRAFT_6689	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4CAT6	CwatDRAFT_6689	enables	GO:0016746	acyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0012	165597	UniProt		F
UniProtKB	Q4CAT7	CwatDRAFT_6690	involved_in	GO:0000271	polysaccharide biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007267	165597	InterPro		P
UniProtKB	Q4CAT7	CwatDRAFT_6690	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007267	165597	InterPro		C
UniProtKB	Q4CAT7	CwatDRAFT_6690	enables	GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039528	165597	InterPro		F
UniProtKB	Q4CAT7	CwatDRAFT_6690	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAT7	CwatDRAFT_6690	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAT7	CwatDRAFT_6690	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4CAT7	CwatDRAFT_6690	enables	GO:0016757	glycosyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0328	165597	UniProt		F
UniProtKB	Q4CAT7	CwatDRAFT_6690	enables	GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.83	165597	UniProt		F
UniProtKB	Q4CAT7	CwatDRAFT_6690	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAT7	CwatDRAFT_6690	involved_in	GO:0097502	mannosylation	ECO:0000366	IEA	GO_REF:0000108	GO:0004582	165597	GOC		P
UniProtKB	Q4CAT7	CwatDRAFT_6690	involved_in	GO:0097502	mannosylation	ECO:0000366	IEA	GO_REF:0000108	GO:0004582	165597	GOC		P
UniProtKB	Q4CAU2	CwatDRAFT_6068	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4CAU2	CwatDRAFT_6068	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAU2	CwatDRAFT_6068	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAU4	CwatDRAFT_6692	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAU4	CwatDRAFT_6692	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAU4	CwatDRAFT_6692	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAU5	CwatDRAFT_6066	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	165597	InterPro		F
UniProtKB	Q4CAV1	CwatDRAFT_6696	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0016787	hydrolase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0004386	helicase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	165597	UniProt		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	enables	GO:0003678	DNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.12	165597	UniProt		F
UniProtKB	Q4CAV2	CwatDRAFT_6697	involved_in	GO:0032508	DNA duplex unwinding	ECO:0000366	IEA	GO_REF:0000108	GO:0003678	165597	GOC		P
UniProtKB	Q4CAV6	CwatDRAFT_6699	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4CAV6	CwatDRAFT_6699	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAV6	CwatDRAFT_6699	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4CAV7	CwatDRAFT_6058	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAV7	CwatDRAFT_6058	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAV9	CwatDRAFT_6701	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006685|InterPro:IPR011066	165597	InterPro		C
UniProtKB	Q4CAV9	CwatDRAFT_6701	involved_in	GO:0055085	transmembrane transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006685	165597	InterPro		P
UniProtKB	Q4CAV9	CwatDRAFT_6701	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAV9	CwatDRAFT_6701	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAV9	CwatDRAFT_6701	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4CAV9	CwatDRAFT_6701	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAW0	CwatDRAFT_6702	involved_in	GO:0006541	glutamine metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015868	165597	InterPro		P
UniProtKB	Q4CAW0	CwatDRAFT_6702	enables	GO:0004359	glutaminase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015868	165597	InterPro		F
UniProtKB	Q4CAW0	CwatDRAFT_6702	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4CAW0	CwatDRAFT_6702	enables	GO:0004359	glutaminase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.5.1.2	165597	UniProt		F
UniProtKB	Q4CAW0	CwatDRAFT_6702	enables	GO:0004359	glutaminase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:15889	165597	RHEA		F
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013525	165597	InterPro		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000412	165597	InterPro		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000412	165597	InterPro		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	involved_in	GO:0055085	transmembrane transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000412	165597	InterPro		P
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415729	165597	UniProt		C
UniProtKB	Q4CAW3	CwatDRAFT_6704	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415729	165597	UniProt		C
UniProtKB	Q4CAW4	CwatDRAFT_6705	involved_in	GO:0006310	DNA recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006119|InterPro:IPR036162	165597	InterPro		P
UniProtKB	Q4CAW4	CwatDRAFT_6705	enables	GO:0000150	DNA strand exchange activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006119|InterPro:IPR036162	165597	InterPro		F
UniProtKB	Q4CAW4	CwatDRAFT_6705	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006119|InterPro:IPR036162	165597	InterPro		F
UniProtKB	Q4CAW8	CwatDRAFT_6054	enables	GO:0016829	lyase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0456	165597	UniProt		F
